feat_avg_cluster_size,feat_color_entropy,feat_density,feat_floating_potential,feat_max_chain_depth,feat_shot_pressure,level_id,medium_clear_rate,medium_eac,medium_eac_all,seed,strong_clear_rate,strong_eac,strong_eac_all,weak_clear_rate,weak_eac,weak_eac_all
2.0555555555555554,1.6978475432170992,0.4625,1.4137931034482758,11.0,0.3783783783783784,L082,0.7333333333333333,26.295454545454547,30.483333333333334,1082,0.9333333333333333,22.446428571428573,23.75,0.6166666666666667,25.83783783783784,32.03333333333333
1.7,1.960329931913271,0.425,1.356060606060606,7.0,0.4117647058823529,L083,0.9166666666666666,13.763636363636364,16.116666666666667,1083,1.0,9.85,9.85,0.7333333333333333,14.909090909090908,22.133333333333333
1.9666666666666666,1.8492783807763118,0.7375,0.4473684210526316,11.0,0.23728813559322035,L084,0.65,26.82051282051282,32.13333333333333,1084,0.8666666666666667,24.51923076923077,26.85,0.65,25.23076923076923,31.1
1.8,1.4300133174700524,0.45,1.2297297297297298,6.0,0.3888888888888889,L085,0.75,22.177777777777777,27.133333333333333,1085,0.95,20.333333333333332,21.416666666666668,0.7,24.952380952380953,30.066666666666666
1.4482758620689655,1.9231452261260578,0.525,0.9632352941176471,5.0,0.3333333333333333,L086,0.6333333333333333,24.94736842105263,31.2,1086,0.8166666666666667,25.367346938775512,28.416666666666668,0.7,27.452380952380953,31.816666666666666
1.7857142857142858,1.4056780552463373,0.625,0.7583333333333333,11.0,0.28,L087,0.7,22.047619047619047,28.033333333333335,1087,0.95,20.280701754385966,21.366666666666667,0.36666666666666664,28.545454545454547,37.06666666666667
2.2916666666666665,1.563907467081945,0.6875,1.49,9.0,0.2545454545454545,L088,0.55,25.545454545454547,32.95,1088,0.8166666666666667,23.428571428571427,26.833333333333332,0.6,28.833333333333332,34.1
1.72,1.5443987192799133,0.5375,1.4930555555555556,8.0,0.32558139534883723,L089,0.6,20.97222222222222,29.383333333333333,1089,0.9833333333333333,19.28813559322034,19.666666666666668,0.5833333333333334,25.314285714285713,32.266666666666666
1.1538461538461537,1.8244898093878246,0.375,1.4276315789473684,15.0,0.4666666666666667,L090,0.4166666666666667,28.48,36.36666666666667,1090,0.7666666666666667,26.456521739130434,30.083333333333332,0.48333333333333334,30.586206896551722,36.483333333333334
1.9615384615384615,1.6313193665917287,0.6375,1.3055555555555556,10.0,0.27450980392156865,L091,0.65,23.358974358974358,29.883333333333333,1091,0.9666666666666667,23.586206896551722,24.2,0.48333333333333334,29.275862068965516,35.85
1.7307692307692308,1.5519127429004391,0.5625,0.8529411764705882,11.0,0.3111111111111111,L092,0.65,22.564102564102566,29.366666666666667,1092,0.9166666666666666,21.836363636363636,23.516666666666666,0.5,30.5,36.25
1.6521739130434783,1.5229571181374095,0.475,1.506578947368421,11.0,0.3684210526315789,L093,0.8333333333333334,21.82,25.183333333333334,1093,1.0,15.35,15.35,0.7,21.952380952380953,27.966666666666665
1.4,1.666585111331512,0.6125,0.5803571428571429,8.0,0.2857142857142857,L094,0.45,30.51851851851852,36.833333333333336,1094,0.8333333333333334,28.66,30.883333333333333,0.5333333333333333,31.25,36.266666666666666
1.68,1.600455139754764,0.525,0.9326923076923077,7.0,0.3333333333333333,L095,0.7333333333333333,22.477272727272727,27.683333333333334,1095,0.9666666666666667,16.310344827586206,17.166666666666668,0.6833333333333333,21.121951219512194,27.733333333333334
1.5714285714285714,1.3092966682370037,0.4125,1.0375,6.0,0.42424242424242425,L096,0.8,21.020833333333332,25.216666666666665,1096,0.9666666666666667,19.06896551724138,19.833333333333332,0.55,21.484848484848484,30.716666666666665
